2.690444331656902,86.32976514557282
2.7734969778064893,91.3325335671112
2.928528583952385,97.33770128731604
3.0452636921515266,102.00825912425603
3.0900198403543597,105.67641766252942
3.203063719835742,109.01351912517882
3.2768882941909303,110.68264661099066
3.351635675725559,112.68513819037513
3.5777234346883233,119.3593411156739
3.9094726156969517,126.70373275504086
4.30581829926637,132.38361094449317
3.7645918885248943,124.36557006413511
3.3991602454667116,117.3533890093665
4.092649840815763,130.37650532921145
4.417016564388873,135.05398421999723
4.669404327965673,138.72906381211646
4.95086051769483,140.4051123517741
5.095741244866887,142.74327504267984
5.515618511512021,144.42393761823467
6.040234393023579,146.44142481428509
6.630369584275367,147.12776265399344
7.221427582706594,148.1474645872745
7.63669081345453,148.1613066949661
8.048262815484705,146.8416924283671
8.427997969824206,146.52101693351176
8.945231393900245,145.87159138098096
9.322198126701426,144.55082360540766
9.837585936418588,143.23466986573158
10.32021409126563,142.5840908042265
10.594287823559267,141.59322659530295
11.178886171734415,140.2793798735754
11.591380980944034,139.2931297005491
12.104923176302314,137.3102477737277
12.550177640382042,135.65842292253035
12.928989987542103,135.00438333410233
13.407004106491947,132.686983804734
13.823190144419325,133.03419000599825
14.129100724403635,131.04438702533105
14.680939417708672,130.3961149817746
14.953167535643427,128.7385225857057
15.19632722742583,129.07996124209848
15.573293960227012,127.75919346652518
16.157892308402158,126.44534674479769
16.46749411710423,125.78900013842109
16.878143311954968,124.13602177824943
17.05116965809994,124.14178932312092
17.49734692935911,122.82332856549625
17.9462926221566,122.50496008858948
18.46168043187376,121.18880634891339
18.876020855442253,120.86928436303235
19.28667005029299,119.2163060028607
19.769298205140032,118.56572694135562
20.457712361002166,117.25534074655103
21.07691597840631,115.94264753379782
21.59507220966179,115.62658607483966
22.17967055783694,114.31273935311218
22.62769344345499,113.66100678263277
23.177686522401142,112.34600655193097
23.6930743321183,111.02985281225487
24.008212983897014,112.37369076731416
24.42163060028607,111.72080468786048
24.905181562312556,111.40358971992804
25.28122548793429,109.74945785078208
25.97056245097587,108.77243574955013
26.525169565819223,109.12425598671157
27.110690721173807,108.14377335855671
